23:37:02.023: Dealer 1: Auto 1 (Body: 1, Motor: 4, Accessory: 2)
02:11:38.222: Dealer 3: Auto 103 (Body: 291, Motor: 330, Accessory: 292)
02:11:38.226: Dealer 3: Auto 103 (Body: 291, Motor: 330, Accessory: 292)
02:11:38.569: Dealer 1: Auto 104 (Body: 294, Motor: 332, Accessory: 295)
02:11:38.571: Dealer 1: Auto 104 (Body: 294, Motor: 332, Accessory: 295)
02:11:38.601: Dealer 2: Auto 105 (Body: 297, Motor: 334, Accessory: 298)
02:11:38.603: Dealer 2: Auto 105 (Body: 297, Motor: 334, Accessory: 298)
02:11:38.693: Dealer 3: Auto 106 (Body: 302, Motor: 337, Accessory: 314)
02:11:38.916: Dealer 3: Auto 106 (Body: 302, Motor: 337, Accessory: 314)
02:11:39.035: Dealer 1: Auto 107 (Body: 300, Motor: 340, Accessory: 316)
02:11:39.053: Dealer 1: Auto 107 (Body: 300, Motor: 340, Accessory: 316)
02:11:39.066: Dealer 2: Auto 108 (Body: 304, Motor: 343, Accessory: 320)
02:11:39.070: Dealer 2: Auto 108 (Body: 304, Motor: 343, Accessory: 320)
02:11:39.399: Dealer 3: Auto 109 (Body: 306, Motor: 345, Accessory: 336)
02:11:39.401: Dealer 3: Auto 109 (Body: 306, Motor: 345, Accessory: 336)
02:11:39.513: Dealer 1: Auto 110 (Body: 308, Motor: 347, Accessory: 339)
02:11:39.514: Dealer 1: Auto 110 (Body: 308, Motor: 347, Accessory: 339)
02:11:39.533: Dealer 2: Auto 111 (Body: 310, Motor: 349, Accessory: 342)
02:11:39.535: Dealer 2: Auto 111 (Body: 310, Motor: 349, Accessory: 342)
02:11:39.865: Dealer 3: Auto 112 (Body: 312, Motor: 351, Accessory: 359)
02:11:39.866: Dealer 3: Auto 112 (Body: 312, Motor: 351, Accessory: 359)
02:11:39.977: Dealer 1: Auto 113 (Body: 315, Motor: 353, Accessory: 362)
02:11:39.981: Dealer 1: Auto 113 (Body: 315, Motor: 353, Accessory: 362)
02:11:39.996: Dealer 2: Auto 114 (Body: 318, Motor: 355, Accessory: 365)
02:11:39.997: Dealer 2: Auto 114 (Body: 318, Motor: 355, Accessory: 365)
02:11:40.329: Dealer 3: Auto 115 (Body: 321, Motor: 357, Accessory: 381)
02:11:40.342: Dealer 3: Auto 115 (Body: 321, Motor: 357, Accessory: 381)
02:11:40.444: Dealer 1: Auto 116 (Body: 323, Motor: 360, Accessory: 384)
02:11:40.445: Dealer 1: Auto 116 (Body: 323, Motor: 360, Accessory: 384)
02:11:40.461: Dealer 2: Auto 117 (Body: 325, Motor: 363, Accessory: 387)
02:11:40.462: Dealer 2: Auto 117 (Body: 325, Motor: 363, Accessory: 387)
02:11:40.805: Dealer 3: Auto 118 (Body: 327, Motor: 366, Accessory: 403)
02:11:40.807: Dealer 3: Auto 118 (Body: 327, Motor: 366, Accessory: 403)
02:11:40.906: Dealer 1: Auto 119 (Body: 329, Motor: 368, Accessory: 406)
02:11:40.912: Dealer 1: Auto 119 (Body: 329, Motor: 368, Accessory: 406)
02:11:40.925: Dealer 2: Auto 120 (Body: 331, Motor: 370, Accessory: 409)
02:11:40.927: Dealer 2: Auto 120 (Body: 331, Motor: 370, Accessory: 409)
02:11:41.268: Dealer 3: Auto 121 (Body: 333, Motor: 372, Accessory: 426)
02:11:41.272: Dealer 3: Auto 121 (Body: 333, Motor: 372, Accessory: 426)
02:11:41.377: Dealer 1: Auto 122 (Body: 335, Motor: 374, Accessory: 429)
02:11:41.379: Dealer 1: Auto 122 (Body: 335, Motor: 374, Accessory: 429)
02:11:41.389: Dealer 2: Auto 123 (Body: 338, Motor: 376, Accessory: 432)
02:11:41.391: Dealer 2: Auto 123 (Body: 338, Motor: 376, Accessory: 432)
02:11:41.736: Dealer 3: Auto 124 (Body: 341, Motor: 378, Accessory: 448)
02:11:41.737: Dealer 3: Auto 124 (Body: 341, Motor: 378, Accessory: 448)
02:11:41.841: Dealer 1: Auto 125 (Body: 344, Motor: 380, Accessory: 449)
02:11:41.842: Dealer 1: Auto 125 (Body: 344, Motor: 380, Accessory: 449)
02:11:41.854: Dealer 2: Auto 126 (Body: 346, Motor: 383, Accessory: 452)
02:11:41.856: Dealer 2: Auto 126 (Body: 346, Motor: 383, Accessory: 452)
02:11:42.195: Dealer 3: Auto 127 (Body: 348, Motor: 386, Accessory: 463)
02:11:42.199: Dealer 3: Auto 127 (Body: 348, Motor: 386, Accessory: 463)
02:11:42.304: Dealer 1: Auto 128 (Body: 354, Motor: 393, Accessory: 464)
02:11:42.308: Dealer 1: Auto 128 (Body: 354, Motor: 393, Accessory: 464)
02:11:42.319: Dealer 2: Auto 129 (Body: 350, Motor: 389, Accessory: 467)
02:11:42.322: Dealer 2: Auto 129 (Body: 350, Motor: 389, Accessory: 467)
02:11:42.662: Dealer 3: Auto 130 (Body: 352, Motor: 391, Accessory: 478)
02:11:42.666: Dealer 3: Auto 130 (Body: 352, Motor: 391, Accessory: 478)
02:11:42.768: Dealer 1: Auto 131 (Body: 356, Motor: 395, Accessory: 479)
02:11:42.770: Dealer 1: Auto 131 (Body: 356, Motor: 395, Accessory: 479)
02:11:42.786: Dealer 2: Auto 132 (Body: 358, Motor: 397, Accessory: 482)
02:11:42.787: Dealer 2: Auto 132 (Body: 358, Motor: 397, Accessory: 482)
02:11:43.130: Dealer 3: Auto 133 (Body: 367, Motor: 404, Accessory: 493)
02:11:43.131: Dealer 3: Auto 133 (Body: 367, Motor: 404, Accessory: 493)
02:11:43.232: Dealer 1: Auto 134 (Body: 361, Motor: 399, Accessory: 494)
02:11:43.233: Dealer 1: Auto 134 (Body: 361, Motor: 399, Accessory: 494)
02:11:43.245: Dealer 2: Auto 135 (Body: 364, Motor: 401, Accessory: 496)
02:11:43.247: Dealer 2: Auto 135 (Body: 364, Motor: 401, Accessory: 496)
02:11:43.594: Dealer 3: Auto 136 (Body: 369, Motor: 407, Accessory: 505)
02:11:43.597: Dealer 3: Auto 136 (Body: 369, Motor: 407, Accessory: 505)
02:11:43.695: Dealer 1: Auto 137 (Body: 371, Motor: 410, Accessory: 506)
02:11:43.698: Dealer 1: Auto 137 (Body: 371, Motor: 410, Accessory: 506)
02:11:43.710: Dealer 2: Auto 138 (Body: 373, Motor: 412, Accessory: 508)
02:11:43.712: Dealer 2: Auto 138 (Body: 373, Motor: 412, Accessory: 508)
02:11:44.060: Dealer 3: Auto 139 (Body: 375, Motor: 414, Accessory: 516)
02:11:44.061: Dealer 3: Auto 139 (Body: 375, Motor: 414, Accessory: 516)
02:11:44.161: Dealer 1: Auto 140 (Body: 377, Motor: 416, Accessory: 518)
02:11:44.163: Dealer 1: Auto 140 (Body: 377, Motor: 416, Accessory: 518)
02:11:44.175: Dealer 2: Auto 141 (Body: 379, Motor: 418, Accessory: 521)
02:11:44.176: Dealer 2: Auto 141 (Body: 379, Motor: 418, Accessory: 521)
02:11:44.521: Dealer 3: Auto 142 (Body: 382, Motor: 420, Accessory: 528)
02:11:44.522: Dealer 3: Auto 142 (Body: 382, Motor: 420, Accessory: 528)
02:11:44.622: Dealer 1: Auto 143 (Body: 385, Motor: 422, Accessory: 530)
02:11:44.623: Dealer 1: Auto 143 (Body: 385, Motor: 422, Accessory: 530)
02:11:44.638: Dealer 2: Auto 144 (Body: 388, Motor: 424, Accessory: 532)
02:11:44.639: Dealer 2: Auto 144 (Body: 388, Motor: 424, Accessory: 532)
02:11:44.986: Dealer 3: Auto 145 (Body: 394, Motor: 433, Accessory: 540)
02:11:44.987: Dealer 3: Auto 145 (Body: 394, Motor: 433, Accessory: 540)
02:11:45.087: Dealer 1: Auto 146 (Body: 390, Motor: 427, Accessory: 541)
02:11:45.088: Dealer 1: Auto 146 (Body: 390, Motor: 427, Accessory: 541)
02:11:45.099: Dealer 2: Auto 147 (Body: 392, Motor: 430, Accessory: 544)
02:11:45.100: Dealer 2: Auto 147 (Body: 392, Motor: 430, Accessory: 544)
02:11:45.450: Dealer 3: Auto 148 (Body: 396, Motor: 435, Accessory: 552)
02:11:45.453: Dealer 3: Auto 148 (Body: 396, Motor: 435, Accessory: 552)
02:11:45.551: Dealer 1: Auto 149 (Body: 405, Motor: 443, Accessory: 553)
02:11:45.554: Dealer 1: Auto 149 (Body: 405, Motor: 443, Accessory: 553)
02:11:45.563: Dealer 2: Auto 150 (Body: 398, Motor: 437, Accessory: 556)
02:11:45.565: Dealer 2: Auto 150 (Body: 398, Motor: 437, Accessory: 556)
02:11:45.912: Dealer 3: Auto 151 (Body: 413, Motor: 451, Accessory: 561)
02:11:45.913: Dealer 3: Auto 151 (Body: 413, Motor: 451, Accessory: 561)
02:11:46.017: Dealer 1: Auto 152 (Body: 400, Motor: 439, Accessory: 562)
02:11:46.019: Dealer 1: Auto 152 (Body: 400, Motor: 439, Accessory: 562)
02:11:46.028: Dealer 2: Auto 153 (Body: 402, Motor: 441, Accessory: 563)
02:11:46.028: Dealer 2: Auto 153 (Body: 402, Motor: 441, Accessory: 563)
02:11:46.375: Dealer 3: Auto 154 (Body: 408, Motor: 445, Accessory: 569)
02:11:46.377: Dealer 3: Auto 154 (Body: 408, Motor: 445, Accessory: 569)
02:11:46.483: Dealer 1: Auto 155 (Body: 411, Motor: 447, Accessory: 570)
02:11:46.485: Dealer 1: Auto 155 (Body: 411, Motor: 447, Accessory: 570)
02:11:46.488: Dealer 2: Auto 156 (Body: 415, Motor: 454, Accessory: 571)
02:11:46.490: Dealer 2: Auto 156 (Body: 415, Motor: 454, Accessory: 571)
02:11:46.835: Dealer 3: Auto 157 (Body: 417, Motor: 456, Accessory: 576)
02:11:46.842: Dealer 3: Auto 157 (Body: 417, Motor: 456, Accessory: 576)
02:11:46.945: Dealer 1: Auto 158 (Body: 419, Motor: 458, Accessory: 577)
02:11:46.947: Dealer 1: Auto 158 (Body: 419, Motor: 458, Accessory: 577)
02:11:46.953: Dealer 2: Auto 159 (Body: 421, Motor: 460, Accessory: 578)
02:11:46.955: Dealer 2: Auto 159 (Body: 421, Motor: 460, Accessory: 578)
02:11:47.305: Dealer 3: Auto 160 (Body: 423, Motor: 462, Accessory: 583)
02:11:47.306: Dealer 3: Auto 160 (Body: 423, Motor: 462, Accessory: 583)
02:11:47.407: Dealer 1: Auto 161 (Body: 425, Motor: 466, Accessory: 584)
02:11:47.408: Dealer 1: Auto 161 (Body: 425, Motor: 466, Accessory: 584)
02:11:47.418: Dealer 2: Auto 162 (Body: 428, Motor: 469, Accessory: 585)
02:11:47.419: Dealer 2: Auto 162 (Body: 428, Motor: 469, Accessory: 585)
02:11:47.770: Dealer 3: Auto 163 (Body: 434, Motor: 473, Accessory: 590)
02:11:47.771: Dealer 3: Auto 163 (Body: 434, Motor: 473, Accessory: 590)
02:11:47.871: Dealer 1: Auto 164 (Body: 431, Motor: 471, Accessory: 591)
02:11:47.872: Dealer 1: Auto 164 (Body: 431, Motor: 471, Accessory: 591)
02:11:47.879: Dealer 2: Auto 165 (Body: 436, Motor: 475, Accessory: 592)
02:11:47.880: Dealer 2: Auto 165 (Body: 436, Motor: 475, Accessory: 592)
02:11:48.232: Dealer 3: Auto 166 (Body: 438, Motor: 477, Accessory: 596)
02:11:48.234: Dealer 3: Auto 166 (Body: 438, Motor: 477, Accessory: 596)
02:11:48.335: Dealer 1: Auto 167 (Body: 440, Motor: 481, Accessory: 597)
02:11:48.337: Dealer 1: Auto 167 (Body: 440, Motor: 481, Accessory: 597)
02:11:48.343: Dealer 2: Auto 168 (Body: 442, Motor: 484, Accessory: 599)
02:11:48.343: Dealer 2: Auto 168 (Body: 442, Motor: 484, Accessory: 599)
02:11:48.698: Dealer 3: Auto 169 (Body: 444, Motor: 486, Accessory: 602)
02:11:48.700: Dealer 3: Auto 169 (Body: 444, Motor: 486, Accessory: 602)
02:11:48.800: Dealer 1: Auto 170 (Body: 446, Motor: 488, Accessory: 604)
02:11:48.801: Dealer 1: Auto 170 (Body: 446, Motor: 488, Accessory: 604)
02:11:48.806: Dealer 2: Auto 171 (Body: 450, Motor: 490, Accessory: 606)
02:11:48.807: Dealer 2: Auto 171 (Body: 450, Motor: 490, Accessory: 606)
02:11:49.159: Dealer 3: Auto 172 (Body: 453, Motor: 492, Accessory: 609)
02:11:49.160: Dealer 3: Auto 172 (Body: 453, Motor: 492, Accessory: 609)
02:11:49.264: Dealer 1: Auto 173 (Body: 459, Motor: 500, Accessory: 610)
02:11:49.265: Dealer 1: Auto 173 (Body: 459, Motor: 500, Accessory: 610)
02:11:49.270: Dealer 2: Auto 174 (Body: 457, Motor: 498, Accessory: 612)
02:11:49.271: Dealer 2: Auto 174 (Body: 457, Motor: 498, Accessory: 612)
02:11:49.627: Dealer 3: Auto 175 (Body: 455, Motor: 495, Accessory: 616)
02:11:49.629: Dealer 3: Auto 175 (Body: 455, Motor: 495, Accessory: 616)
02:11:49.729: Dealer 1: Auto 176 (Body: 461, Motor: 502, Accessory: 617)
02:11:49.731: Dealer 1: Auto 176 (Body: 461, Motor: 502, Accessory: 617)
02:11:49.734: Dealer 2: Auto 177 (Body: 474, Motor: 512, Accessory: 619)
02:11:49.735: Dealer 2: Auto 177 (Body: 474, Motor: 512, Accessory: 619)
02:11:50.088: Dealer 3: Auto 178 (Body: 465, Motor: 503, Accessory: 623)
02:11:50.090: Dealer 3: Auto 178 (Body: 465, Motor: 503, Accessory: 623)
02:11:50.194: Dealer 1: Auto 179 (Body: 468, Motor: 504, Accessory: 624)
02:11:50.194: Dealer 2: Auto 180 (Body: 472, Motor: 511, Accessory: 626)
02:11:50.196: Dealer 1: Auto 179 (Body: 468, Motor: 504, Accessory: 624)
02:11:50.196: Dealer 2: Auto 180 (Body: 472, Motor: 511, Accessory: 626)
02:11:50.655: Dealer 1: Auto 182 (Body: 476, Motor: 514, Accessory: 631)
02:11:50.659: Dealer 2: Auto 183 (Body: 470, Motor: 507, Accessory: 632)
02:11:50.566: Dealer 3: Auto 181 (Body: 480, Motor: 515, Accessory: 630)
02:11:50.729: Dealer 2: Auto 183 (Body: 470, Motor: 507, Accessory: 632)
02:11:50.729: Dealer 3: Auto 181 (Body: 480, Motor: 515, Accessory: 630)
02:11:50.729: Dealer 1: Auto 182 (Body: 476, Motor: 514, Accessory: 631)
02:11:51.208: Dealer 1: Auto 185 (Body: 485, Motor: 520, Accessory: 637)
02:11:51.208: Dealer 3: Auto 186 (Body: 487, Motor: 523, Accessory: 639)
02:11:51.208: Dealer 2: Auto 184 (Body: 483, Motor: 517, Accessory: 636)
02:11:51.219: Dealer 3: Auto 186 (Body: 487, Motor: 523, Accessory: 639)
02:11:51.219: Dealer 2: Auto 184 (Body: 483, Motor: 517, Accessory: 636)
02:11:51.219: Dealer 1: Auto 185 (Body: 485, Motor: 520, Accessory: 637)
02:11:51.683: Dealer 2: Auto 188 (Body: 491, Motor: 526, Accessory: 644)
02:11:51.688: Dealer 2: Auto 188 (Body: 491, Motor: 526, Accessory: 644)
02:11:51.683: Dealer 1: Auto 189 (Body: 499, Motor: 529, Accessory: 646)
02:11:51.690: Dealer 1: Auto 189 (Body: 499, Motor: 529, Accessory: 646)
02:11:51.682: Dealer 3: Auto 187 (Body: 489, Motor: 524, Accessory: 643)
02:11:51.690: Dealer 3: Auto 187 (Body: 489, Motor: 524, Accessory: 643)
02:11:52.153: Dealer 3: Auto 192 (Body: 509, Motor: 533, Accessory: 653)
02:11:52.152: Dealer 2: Auto 191 (Body: 501, Motor: 531, Accessory: 651)
02:11:52.152: Dealer 1: Auto 190 (Body: 497, Motor: 527, Accessory: 650)
02:11:52.160: Dealer 3: Auto 192 (Body: 509, Motor: 533, Accessory: 653)
02:11:52.160: Dealer 1: Auto 190 (Body: 497, Motor: 527, Accessory: 650)
02:11:52.160: Dealer 2: Auto 191 (Body: 501, Motor: 531, Accessory: 651)
02:11:52.624: Dealer 1: Auto 195 (Body: 519, Motor: 538, Accessory: 659)
02:11:52.624: Dealer 2: Auto 193 (Body: 510, Motor: 535, Accessory: 657)
02:11:52.624: Dealer 3: Auto 194 (Body: 513, Motor: 536, Accessory: 658)
02:11:52.643: Dealer 2: Auto 193 (Body: 510, Motor: 535, Accessory: 657)
02:11:52.643: Dealer 1: Auto 195 (Body: 519, Motor: 538, Accessory: 659)
02:11:52.643: Dealer 3: Auto 194 (Body: 513, Motor: 536, Accessory: 658)
02:11:53.104: Dealer 2: Auto 196 (Body: 522, Motor: 539, Accessory: 663)
02:11:53.106: Dealer 2: Auto 196 (Body: 522, Motor: 539, Accessory: 663)
02:11:53.106: Dealer 3: Auto 197 (Body: 525, Motor: 543, Accessory: 664)
02:11:53.107: Dealer 3: Auto 197 (Body: 525, Motor: 543, Accessory: 664)
02:11:53.107: Dealer 1: Auto 198 (Body: 534, Motor: 545, Accessory: 666)
02:11:53.108: Dealer 1: Auto 198 (Body: 534, Motor: 545, Accessory: 666)
02:11:53.567: Dealer 2: Auto 199 (Body: 537, Motor: 547, Accessory: 670)
02:11:53.567: Dealer 3: Auto 200 (Body: 542, Motor: 548, Accessory: 671)
02:11:53.569: Dealer 2: Auto 199 (Body: 537, Motor: 547, Accessory: 670)
02:11:53.569: Dealer 3: Auto 200 (Body: 542, Motor: 548, Accessory: 671)
02:11:53.571: Dealer 1: Auto 201 (Body: 546, Motor: 550, Accessory: 673)
02:11:53.572: Dealer 1: Auto 201 (Body: 546, Motor: 550, Accessory: 673)
02:11:54.032: Dealer 3: Auto 203 (Body: 555, Motor: 554, Accessory: 678)
02:11:54.032: Dealer 2: Auto 202 (Body: 549, Motor: 551, Accessory: 677)
02:11:54.036: Dealer 3: Auto 203 (Body: 555, Motor: 554, Accessory: 678)
02:11:54.036: Dealer 2: Auto 202 (Body: 549, Motor: 551, Accessory: 677)
02:11:54.035: Dealer 1: Auto 204 (Body: 560, Motor: 559, Accessory: 679)
02:11:54.037: Dealer 1: Auto 204 (Body: 560, Motor: 559, Accessory: 679)
02:11:54.500: Dealer 3: Auto 205 (Body: 558, Motor: 557, Accessory: 683)
02:11:54.500: Dealer 2: Auto 206 (Body: 568, Motor: 572, Accessory: 684)
02:11:54.500: Dealer 1: Auto 207 (Body: 565, Motor: 564, Accessory: 685)
02:11:54.501: Dealer 2: Auto 206 (Body: 568, Motor: 572, Accessory: 684)
02:11:54.501: Dealer 1: Auto 207 (Body: 565, Motor: 564, Accessory: 685)
02:11:54.501: Dealer 3: Auto 205 (Body: 558, Motor: 557, Accessory: 683)
02:11:54.965: Dealer 2: Auto 208 (Body: 566, Motor: 567, Accessory: 688)
02:11:54.965: Dealer 3: Auto 209 (Body: 573, Motor: 574, Accessory: 689)
02:11:54.965: Dealer 1: Auto 210 (Body: 575, Motor: 579, Accessory: 690)
02:11:54.966: Dealer 1: Auto 210 (Body: 575, Motor: 579, Accessory: 690)
02:11:54.966: Dealer 2: Auto 208 (Body: 566, Motor: 567, Accessory: 688)
02:11:54.966: Dealer 3: Auto 209 (Body: 573, Motor: 574, Accessory: 689)
02:11:55.430: Dealer 1: Auto 213 (Body: 587, Motor: 588, Accessory: 696)
02:11:55.430: Dealer 3: Auto 211 (Body: 580, Motor: 581, Accessory: 694)
02:11:55.430: Dealer 2: Auto 212 (Body: 582, Motor: 586, Accessory: 695)
02:11:55.438: Dealer 1: Auto 213 (Body: 587, Motor: 588, Accessory: 696)
02:11:55.438: Dealer 2: Auto 212 (Body: 582, Motor: 586, Accessory: 695)
02:11:55.438: Dealer 3: Auto 211 (Body: 580, Motor: 581, Accessory: 694)
02:11:55.900: Dealer 3: Auto 215 (Body: 594, Motor: 595, Accessory: 701)
02:11:55.900: Dealer 1: Auto 214 (Body: 589, Motor: 593, Accessory: 700)
02:11:55.901: Dealer 2: Auto 216 (Body: 598, Motor: 600, Accessory: 702)
02:11:55.902: Dealer 1: Auto 214 (Body: 589, Motor: 593, Accessory: 700)
02:11:55.902: Dealer 2: Auto 216 (Body: 598, Motor: 600, Accessory: 702)
02:11:55.902: Dealer 3: Auto 215 (Body: 594, Motor: 595, Accessory: 701)
02:11:56.365: Dealer 1: Auto 219 (Body: 608, Motor: 611, Accessory: 707)
02:11:56.365: Dealer 3: Auto 218 (Body: 605, Motor: 607, Accessory: 706)
02:11:56.363: Dealer 2: Auto 217 (Body: 601, Motor: 603, Accessory: 705)
02:11:56.368: Dealer 1: Auto 219 (Body: 608, Motor: 611, Accessory: 707)
02:11:56.368: Dealer 3: Auto 218 (Body: 605, Motor: 607, Accessory: 706)
02:11:56.368: Dealer 2: Auto 217 (Body: 601, Motor: 603, Accessory: 705)
02:11:56.827: Dealer 2: Auto 222 (Body: 620, Motor: 621, Accessory: 714)
02:11:56.827: Dealer 1: Auto 220 (Body: 613, Motor: 614, Accessory: 711)
02:11:56.827: Dealer 3: Auto 221 (Body: 615, Motor: 618, Accessory: 713)
02:11:56.838: Dealer 2: Auto 222 (Body: 620, Motor: 621, Accessory: 714)
02:11:56.838: Dealer 3: Auto 221 (Body: 615, Motor: 618, Accessory: 713)
02:11:56.838: Dealer 1: Auto 220 (Body: 613, Motor: 614, Accessory: 711)
02:11:57.301: Dealer 2: Auto 225 (Body: 634, Motor: 635, Accessory: 719)
02:11:57.300: Dealer 3: Auto 223 (Body: 622, Motor: 625, Accessory: 717)
02:11:57.303: Dealer 3: Auto 223 (Body: 622, Motor: 625, Accessory: 717)
02:11:57.303: Dealer 2: Auto 225 (Body: 634, Motor: 635, Accessory: 719)
02:11:57.300: Dealer 1: Auto 224 (Body: 627, Motor: 628, Accessory: 718)
02:11:57.303: Dealer 1: Auto 224 (Body: 627, Motor: 628, Accessory: 718)
02:11:57.762: Dealer 2: Auto 226 (Body: 629, Motor: 633, Accessory: 722)
02:11:57.765: Dealer 2: Auto 226 (Body: 629, Motor: 633, Accessory: 722)
02:11:57.766: Dealer 1: Auto 228 (Body: 641, Motor: 642, Accessory: 724)
02:11:57.766: Dealer 3: Auto 227 (Body: 638, Motor: 640, Accessory: 723)
02:11:57.768: Dealer 1: Auto 228 (Body: 641, Motor: 642, Accessory: 724)
02:11:57.768: Dealer 3: Auto 227 (Body: 638, Motor: 640, Accessory: 723)
02:11:58.225: Dealer 2: Auto 229 (Body: 645, Motor: 647, Accessory: 729)
02:11:58.230: Dealer 2: Auto 229 (Body: 645, Motor: 647, Accessory: 729)
02:11:58.230: Dealer 3: Auto 230 (Body: 648, Motor: 649, Accessory: 730)
02:11:58.232: Dealer 3: Auto 230 (Body: 648, Motor: 649, Accessory: 730)
02:11:58.232: Dealer 1: Auto 231 (Body: 652, Motor: 654, Accessory: 731)
02:11:58.233: Dealer 1: Auto 231 (Body: 652, Motor: 654, Accessory: 731)
02:11:58.694: Dealer 2: Auto 232 (Body: 655, Motor: 656, Accessory: 734)
02:11:58.695: Dealer 1: Auto 234 (Body: 662, Motor: 665, Accessory: 736)
02:11:58.695: Dealer 3: Auto 233 (Body: 660, Motor: 661, Accessory: 735)
02:11:58.697: Dealer 2: Auto 232 (Body: 655, Motor: 656, Accessory: 734)
02:11:58.697: Dealer 3: Auto 233 (Body: 660, Motor: 661, Accessory: 735)
02:11:58.697: Dealer 1: Auto 234 (Body: 662, Motor: 665, Accessory: 736)
02:11:59.160: Dealer 1: Auto 236 (Body: 669, Motor: 672, Accessory: 740)
02:11:59.160: Dealer 3: Auto 237 (Body: 674, Motor: 675, Accessory: 741)
02:11:59.160: Dealer 2: Auto 235 (Body: 667, Motor: 668, Accessory: 739)
02:11:59.163: Dealer 1: Auto 236 (Body: 669, Motor: 672, Accessory: 740)
02:11:59.166: Dealer 2: Auto 235 (Body: 667, Motor: 668, Accessory: 739)
02:11:59.166: Dealer 3: Auto 237 (Body: 674, Motor: 675, Accessory: 741)
02:11:59.630: Dealer 1: Auto 238 (Body: 681, Motor: 682, Accessory: 746)
02:11:59.630: Dealer 2: Auto 239 (Body: 676, Motor: 680, Accessory: 747)
02:11:59.630: Dealer 3: Auto 240 (Body: 686, Motor: 687, Accessory: 748)
02:11:59.638: Dealer 1: Auto 238 (Body: 681, Motor: 682, Accessory: 746)
02:11:59.638: Dealer 2: Auto 239 (Body: 676, Motor: 680, Accessory: 747)
02:11:59.638: Dealer 3: Auto 240 (Body: 686, Motor: 687, Accessory: 748)
02:12:00.101: Dealer 2: Auto 242 (Body: 693, Motor: 697, Accessory: 752)
02:12:00.101: Dealer 1: Auto 243 (Body: 698, Motor: 699, Accessory: 753)
02:12:00.101: Dealer 3: Auto 241 (Body: 691, Motor: 692, Accessory: 751)
02:12:00.110: Dealer 2: Auto 242 (Body: 693, Motor: 697, Accessory: 752)
02:12:00.110: Dealer 1: Auto 243 (Body: 698, Motor: 699, Accessory: 753)
02:12:00.110: Dealer 3: Auto 241 (Body: 691, Motor: 692, Accessory: 751)
02:12:00.574: Dealer 2: Auto 244 (Body: 703, Motor: 704, Accessory: 757)
02:12:00.574: Dealer 3: Auto 245 (Body: 708, Motor: 709, Accessory: 758)
02:12:00.574: Dealer 1: Auto 246 (Body: 710, Motor: 712, Accessory: 759)
02:12:00.577: Dealer 2: Auto 244 (Body: 703, Motor: 704, Accessory: 757)
02:12:00.577: Dealer 3: Auto 245 (Body: 708, Motor: 709, Accessory: 758)
02:12:00.577: Dealer 1: Auto 246 (Body: 710, Motor: 712, Accessory: 759)
02:12:01.037: Dealer 2: Auto 247 (Body: 715, Motor: 716, Accessory: 763)
02:12:01.039: Dealer 1: Auto 248 (Body: 720, Motor: 721, Accessory: 764)
02:12:01.042: Dealer 3: Auto 249 (Body: 743, Motor: 742, Accessory: 765)
02:12:01.043: Dealer 3: Auto 249 (Body: 743, Motor: 742, Accessory: 765)
02:12:01.042: Dealer 2: Auto 247 (Body: 715, Motor: 716, Accessory: 763)
02:12:01.042: Dealer 1: Auto 248 (Body: 720, Motor: 721, Accessory: 764)
02:12:01.508: Dealer 3: Auto 251 (Body: 727, Motor: 728, Accessory: 769)
02:12:01.508: Dealer 2: Auto 252 (Body: 745, Motor: 744, Accessory: 770)
02:12:01.508: Dealer 1: Auto 250 (Body: 725, Motor: 726, Accessory: 768)
02:12:01.511: Dealer 2: Auto 252 (Body: 745, Motor: 744, Accessory: 770)
02:12:01.511: Dealer 1: Auto 250 (Body: 725, Motor: 726, Accessory: 768)
02:12:01.511: Dealer 3: Auto 251 (Body: 727, Motor: 728, Accessory: 769)
02:12:01.979: Dealer 3: Auto 255 (Body: 750, Motor: 749, Accessory: 776)
02:12:01.979: Dealer 2: Auto 254 (Body: 738, Motor: 737, Accessory: 775)
02:12:01.979: Dealer 1: Auto 253 (Body: 733, Motor: 732, Accessory: 774)
02:12:01.994: Dealer 1: Auto 253 (Body: 733, Motor: 732, Accessory: 774)
02:12:01.994: Dealer 3: Auto 255 (Body: 750, Motor: 749, Accessory: 776)
02:12:01.994: Dealer 2: Auto 254 (Body: 738, Motor: 737, Accessory: 775)
